"RSN","YEAR","Region","M","Dip","Rake","Ztor","Zhyp","Rjb","Rrup","Rx","Vs30","Z25","Z10","W","Fnm","Frv","A1100","LUF","HUF","T10p000","T07p500","T05p000","T04p000","T03p000","T02p000","T01p500","T01p000","T00p750","T00p500","T00p400","T00p300","T00p250","T00p200","T00p150","T00p100","T00p075","T00p050","EQID","SSN"
1102,1995,10,6.9,85,180,0.2,17.9,49.91,49.91,-49.91,609,0.02,0.02,20,0,0,0.0843,0.1,32,-0.324718821396608,-0.30183842050485,0.145299262368122,0.0224660244927444,-0.236866362640451,0.515611133614895,-0.186756982268884,0.368456993847496,-0.118792531438781,-0.0718958311560134,0.142398967211686,0.66340894974658,0.617565499828354,0.21220443033802,-0.00457903725291597,-0.0231063757743675,0.147781199883338,0.68768297201997,129,627
1104,1995,10,6.9,85,180,0.2,17.9,17.85,17.85,-17.85,256,1.44,0.68,20,0,0,0.1926,0.1,32,-0.480525387485927,0.371183709379414,0.722126060680095,0.846585690192518,0.206305418353277,0.323125674369074,0.802657758232534,1.16951583757727,0.390292833251681,-0.13412110963859,-0.112643475588616,-0.664914791549245,-0.567245802514572,-1.93364183693117,-1.31644721869585,-0.747947392819897,-1.10743321560575,-0.851466761058465,129,719
1106,1995,10,6.9,85,180,0.2,17.9,0.94,0.96,-0.94,312,0.6,0.28,20,0,0,0.6234,0.0625,101,-1.7498766519205,-1.56587074635741,-0.547588975694748,0.156256392321825,0.0511527018928306,0.561268000561905,0.462561876065368,1.23297936432682,1.04622380237872,0.97803810776796,0.972719561104382,-0.151748478779804,-0.000144165724061729,-1.07022931754397,-0.432452066929499,-0.911981985604148,-1.03748490071196,-2.12249458456175,129,896
1107,1995,10,6.9,85,180,0.2,17.9,22.5,22.5,-22.36,312,0.16,0.04,20,0,0,0.1841,0.125,101,NA,-0.00378050953915476,0.00215743259957479,0.492236251915791,-0.251437629929331,1.41994999517085,0.989691026027932,1.08036179013385,0.187749605162185,0.816506570670578,0.330932701052547,0.159270639736014,0.577553974792542,0.560393780696135,0.525570764986907,-0.236290895440217,-0.188453985099844,-0.491568973782917,129,838
1108,1995,10,6.9,85,180,0.2,17.9,0.9,0.92,-0.9,1043,0.2,0.1,20,0,0,0.6784,0.125,24,NA,-0.631019148027955,-0.462999777954233,0.0790864585494693,0.64660691269379,1.11031122596431,1.54700886259048,0.358854996385973,0.402369289676852,-0.27283870887068,0.0555795696260564,-0.699927168397398,-1.16732595764843,-1.421055940322,-1.21568834482066,-1.80567033661151,-3.02766836891225,-2.77640219815135,129,897
1109,1995,10,6.9,85,180,0.2,17.9,69.04,70.26,56.2,609,0.04,0.02,20,0,0,0.0587,0.0625,101,-0.500470251474296,-0.286420147255354,0.0776282661757453,0.921513366068421,0.382492252648584,0.471136019073627,0.406634085192249,0.564510988634919,0.949503409076434,1.70202916829655,-0.000465462033972575,-0.153833526063483,-0.191907762976347,0.0243363842357764,-1.03039476889431,-1.50182304317263,-1.46770508085381,-2.99944616793768,129,911
1110,1995,10,6.9,85,180,0.2,17.9,24.78,24.78,-24.18,256,1.2,0.58,20,0,0,0.1405,0.1,32,-0.543806392443458,-0.293281255760006,0.46204893441874,0.40265772196929,0.317997616639929,0.843417142769928,0.575050518401437,0.839392186302001,0.796953186101638,-0.0264748753295443,0.0755998476969246,-1.01367857893954,-0.170038591873935,-0.948548590990445,-0.395293397930908,-0.106799905920527,0.0618642915995125,0.173265322702633,129,909
1111,1995,10,6.9,85,180,0.2,17.9,7.08,7.08,-6.67,609,0.24,0.06,20,0,0,0.4587,0.125,18.4,NA,0.0665354243246843,0.141579411962253,0.157666098573058,0.0959386911707347,-0.214267574671354,0.166572686871246,0.304700034217158,1.56048432812885,1.51499651704869,0.0854568247156624,0.358191356780286,0.557884083707475,-0.664427825611804,-1.22379387368379,-0.917133316063598,-1.29221243334879,NA,129,914
1113,1995,10,6.9,85,180,0.2,17.9,21.35,21.35,-21.29,256,1.06,0.5,20,0,0,0.1625,0.0625,101,-0.594032928430684,-0.180861628054506,-0.0489863834932494,0.359285893079316,-0.229473701505082,0.339415027519634,-0.575297916806753,0.0828709964571246,-0.775572422050378,-0.662589114970836,-0.40554196351286,-1.1295034925309,-0.479216186594304,-1.19164033994165,-1.05008271616764,-1.40209152444082,-1.02959297351887,-2.65505011301673,129,920
1114,1995,10,6.9,85,180,0.2,17.9,3.31,3.31,-3.31,198,1.64,0.78,20,0,0,0.5171,0.125,101,NA,0.0204898225489289,0.108692092049588,0.443134893000509,-0.404454717395309,0.625608228190152,-0.220320660039885,0.370980110238949,0.0143433550757708,-0.269150735761923,-0.668925612462496,-1.01547715834167,-0.319347378790649,-0.758456623466707,-0.176851201806418,-0.586910961060722,-0.0949668010603801,0.0157839164874058,129,926
1115,1995,10,6.9,85,180,0.2,17.9,28.08,28.08,-28.08,256,1.3,0.62,20,0,0,0.124,0.125,32,NA,-0.388752422328464,0.783394452540755,0.781701500747013,0.90760372866766,0.259809281622449,0.280766659934535,-0.288006089078284,-0.250493017917655,0.0689284873627072,0.0857054608233447,0.474156210881258,0.372561389815075,0.322068309817597,0.18410597964046,0.525619493588607,0.752117263167504,0.282890803169133,129,929
1116,1995,10,6.9,85,180,0.2,17.9,19.14,19.15,-19.11,256,1.36,0.64,20,0,0,0.1803,0.125,18.4,NA,-0.901617024490197,-0.919351260884163,-0.236916443525454,0.0420037273634417,0.435617959205866,-0.308508270978495,-0.471724751691387,0.43694246057856,0.682572237545493,-0.0660275023867527,-0.501268524095336,-0.460341411080639,-0.52618592969449,-0.20921870064204,-0.459078775405645,-1.44374236828487,NA,129,932
1118,1995,10,6.9,85,180,0.2,17.9,31.69,31.69,-31.69,312,1.06,0.5,20,0,0,0.1098,0.0375,32,-0.905461884394926,-0.105582233097981,0.978627603407394,0.338979004339559,0.862670469933217,0.459908978279406,0.388622568185056,0.653372734567905,0.299704840098454,0.798451303140846,0.994009769813833,0.377638669931979,1.04348367837521,0.878002289138722,0.0595650860343628,0.319680954216665,0.656226154436466,0.568125947788971,129,937
1119,1995,10,6.9,85,180,0.2,17.9,0,0.27,0.19,312,0.02,0.02,20,0,0,0.7346,0.1625,32,NA,NA,-0.056656591595988,0.472584351013792,0.205686952009738,1.30463140151169,1.25830629607482,0.702971003377084,0.508531977591622,1.44578592039734,0.16212662937812,-0.745494803443138,0.379277164093775,-0.501555904755152,-0.56378110931059,-1.59620693684009,-1.43225909002386,-3.1116052576127,129,939
1120,1995,10,6.9,85,180,0.2,17.9,1.46,1.47,-1.46,256,0.76,0.36,20,0,0,0.5946,0.125,101,NA,-1.20749197579495,-0.939313778087139,0.443808818439138,0.516740000422403,1.4842923228632,1.0947556655998,-0.144596904406381,-0.143089307733248,0.405028856769939,1.03027694675601,0.734707805712997,0.195441281229104,0.941586056572372,0.23961690044084,0.00456240482920744,-0.320180491010437,-0.994349526641601,129,940
1121,1995,10,6.9,85,180,0.2,17.9,27.77,27.77,-26.52,256,1.5,0.72,20,0,0,0.1254,0,101,-0.364847208813416,-0.190308887587202,0.31061644768167,1.47309798565574,-0.0130467726827006,1.12265023751725,0.5112691189355,0.900495271689738,0.472518365745574,0.437628565138719,-0.0692593858846084,-0.211549142998992,-0.723073529417125,-1.36809094801627,-1.36423236458061,-0.845208989486503,-0.0217976177258823,-0.610609271942884,129,1143
1123,1995,11,6.4,43,-95,2.8,12.64,72.82,74.06,84.3,649.67,-999,-999,15.7,1,0,0.0208,1.25,14.4,NA,NA,NA,NA,NA,NA,NA,NA,-0.620385141190747,0.36090980764713,0.633623739699296,0.681292848884597,0.909430828199409,-0.0344461170040606,-0.503685523057898,-0.380923789044982,-0.621805249477012,NA,130,717
1124,1995,11,6.4,43,-95,2.8,12.64,79.33,79.38,-79.33,300.56,-999,-999,15.7,1,0,0.0192,0.175,16,NA,NA,0.0129823497482171,-0.381810288704098,0.796512675445119,0.290882089696508,0.0235605346641456,0.665879385236368,-0.296281179159838,0.0828904921513818,-0.403326978955112,0.206959762096413,-0.37977620724109,-0.747973340979418,-0.285222311847186,-0.234029887177371,-0.553650094103624,NA,130,842
1126,1995,11,6.4,43,-95,2.8,12.64,14.13,19.54,23.17,649.67,-999,-999,15.7,1,0,0.1083,0.75,24,NA,NA,NA,NA,NA,NA,NA,-0.107221783613424,-0.446643300838692,0.199516506799775,-0.17528180078056,0.528498861841952,0.149603537853918,0.63168975192036,0.620424918512263,-0.287204015060028,-0.188685475170332,-0.504799762047662,130,899
1147,1999,5,7.51,80,180,0,16,68.09,69.62,37.65,175,-999,-999,20.3,0,0,0.0534,0.0375,40,0.586198548307532,0.320645443112093,0.657335818756033,1.08685214480814,0.589596087505331,0.629667330630235,0.188834573335778,1.21267687698994,0.812036654718684,1.14638751187539,0.198720381792968,0.224472875595797,-0.411180087988733,0.17007643157248,-0.393644390858657,-0.702200257762639,-1.19894333156487,0.0782062909912415,136,597
1148,1999,5,7.51,80,180,0,16,10.56,13.49,12.41,523,-999,0.014,20.3,0,0,0.2239,0.0875,40,0.427766549668596,-0.026282362903685,-0.0450630328656407,-0.314359237174925,-0.729722777846273,-1.4221275984795,-1.28109502849115,-1.15145166111221,-1.33490183242037,-1.39941465154894,-1.20353883055723,-0.869356988586734,-1.29295849972067,-0.043178659794159,-0.289624105960873,-1.03978874718528,-0.865009305135604,-1.02033471558637,136,600
1149,1999,5,7.51,80,180,0,16,56.49,58.28,36.68,310.01,-999,-999,20.3,0,0,0.0628,0.0375,40,0.394463458873626,0.0768929117728421,-0.33567341972144,-0.418941554012739,0.0489263351892668,-0.407473614452051,0.180241082679497,0.876212850366029,0.215593895386135,0.232876121372825,0.193012707076826,0.180014289581062,-0.0229534042774908,-0.552994078713594,-0.322126647015,-0.357488309441038,-0.146764843303164,0.148023153553625,136,603
1154,1999,5,7.51,80,180,0,16,65.53,65.53,-55.49,612.78,-999,-999,20.3,0,0,0.0562,0.1125,16,NA,0.122452426146539,0.0078340861763122,0.0803831831626978,0.0825982873245361,0.890621680256051,1.00736824472426,0.69300593252169,0.401953472757459,0.0116758282153828,-0.072959021808781,-0.244265110570856,-0.56735415252877,-1.2022071135508,-1.232579524867,-2.06771556280232,-2.44070800798098,NA,136,619
1155,1999,5,7.51,80,180,0,16,60.43,60.43,-46.2,289.69,-999,-999,20.3,0,0,0.0605,0.1,40,0.0193917914747468,0.455652242111378,0.603671463492604,0.824343861191909,0.701710139041908,0.331784154931202,0.796585504528497,0.497510759197045,0.570509732321018,0.335209107999281,0.128823726692915,-0.777847068316122,-0.216885346084163,-0.55193489616908,-0.322885739751062,-0.926551570620311,-0.974204197902378,-1.05631684442181,136,620
1157,1999,5,7.51,80,180,0,16,64.95,66.69,41.6,346,-999,-999,20.3,0,0,0.0556,0.025,40,0.371189848647951,0.0595409003674918,-0.639944854628299,-0.995733824461996,-0.974852114617917,-0.774230491647305,-0.0890119911453207,0.320768254991168,0.861204490057447,-0.288495734242139,0.510160679530138,0.233618035240672,0.632408133588738,1.65856456576852,0.664984420612543,0.0754381963113335,0.260571291896215,-0.151296220434379,136,625
1158,1999,5,7.51,80,180,0,16,13.6,15.37,9.39,281.86,-999,-999,20.3,0,0,0.1994,0.1,16,-0.0595566763826461,0.111233504402952,-0.694840758443608,0.373913721554191,-1.21646434894745,0.400612590149774,-0.144068438132297,0.0129538096664534,-0.387840909778847,-0.228340702486062,0.183129160406936,-0.376271500704978,-1.09958702512028,-0.780907756164368,-0.969603114671483,-1.55803583574501,-1.72255735915702,NA,136,709
1160,1999,5,7.51,80,180,0,16,53.34,55.48,42.6,386.75,-999,-999,20.3,0,0,0.0657,0.025,40,0.204890089646565,0.118133837593972,-0.196612374274242,-0.515406603961783,-0.30303799034033,-0.895110464170441,-0.717306743769437,-0.339758992448401,0.149231008182227,1.50018175235295,0.884957252259935,0.749020452628745,0.340816969302203,0.0775662362648335,0.467403411403404,0.623913239875624,0.886914445892526,1.14325059714197,136,716
1162,1999,5,7.51,80,180,0,16,31.74,31.74,-31.74,347.62,-999,-999,20.3,0,0,0.1071,0.1875,24,NA,NA,-0.793622805637247,-0.728260973350157,-0.85726957104634,-0.87865180187487,-0.163997519108465,-0.288669484631341,-1.52371617317151,-0.576319392919602,-0.413326666105706,-1.04544309422869,-0.327259109529674,0.151211583269268,-0.5018810144207,-0.108419208889333,-0.345125579308531,-0.49663793638052,136,724
1163,1999,5,7.51,80,180,0,16,58.33,60.05,36.3,354.37,-999,-999,20.3,0,0,0.0611,0.025,32,0.617824607415527,0.383918821268291,0.343944005146255,0.173275625039352,0.849677271385759,0.629753717597525,0.401458425136514,0.508436536740982,-0.351495251007528,0.376585396510045,-0.169321762411606,-0.27770465994633,-0.500570072335957,-0.630835023500519,-1.28809120598693,-0.979754192924613,-1.66877863089248,-1.41793943533823,136,730
1164,1999,5,7.51,80,180,0,16,49.66,51.95,42.32,595.2,-999,-999,20.3,0,0,0.0697,0.0875,101,-0.195338337909393,0.225507085950274,0.112112960316141,-0.095604098567736,-0.236897375219123,-0.66617442977037,-0.137779634799884,-0.348162759423698,-1.26518402665529,-0.941566839624415,-0.658846078437071,-0.984994009007683,-0.49061333027596,-0.546649279567436,-0.678530920552097,-0.412302990656912,-0.379327671165748,-0.464483143333717,136,832
1165,1999,5,7.51,80,180,0,16,3.62,7.21,7.34,811,-999,0.0095,20.3,0,0,0.3469,0.125,24,NA,-1.18867373879408,-0.191485842050874,0.0495073842437153,-1.22814722386844,0.139054302393976,-0.307315488831702,0.105817694497104,-0.57141750793563,0.118704746651252,-0.423203219537978,-0.0595604079655634,-0.67186012857742,-0.553894982541086,-1.1622975933141,-0.973179417560954,-0.970122586110535,-1.32904496784851,136,836
1166,1999,5,7.51,80,180,0,16,30.73,30.73,-30.73,476.62,-999,-999,20.3,0,0,0.1102,0.125,20,NA,-0.0117743930165317,-0.754030103832481,-1.13582710502552,-0.233257241669678,0.959613685133539,1.09302699090667,-0.0109944716960122,-0.55737710883017,0.484113308926108,-0.285033805459872,-0.208325674876506,-1.22671661581259,-0.126855282149467,-0.979221747286983,-0.885057152369329,-1.04687852179648,-1.01241678182201,136,837
1169,1999,5,7.51,80,180,0,16,52.96,55.3,47.31,445.66,-999,-999,20.3,0,0,0.0659,0.1125,40,NA,-0.0604027602550103,-0.344914330074466,-0.326480634111758,-0.338257851965326,-1.55582850222014,-1.21809800518697,-1.28555503182233,-0.886330675484811,-1.47385428011796,-1.41662833947117,-1.5554758467139,-0.847707881443104,-0.726990497131516,-0.819437695976937,-0.2913631245766,-0.0287653899299194,0.262143975935537,136,904
1170,1999,5,7.51,80,180,0,16,51.17,53.43,43.28,384.86,-999,-999,20.3,0,0,0.068,0.075,40,-0.247062757521091,-0.397135752851997,-0.295247598491067,-0.33683099085592,-0.55649292534927,-1.6287014975302,-0.85875281989576,-0.976753556597514,-1.51003893964366,-1.76450763324544,-1.23382033009599,-0.66392543582226,-0.854895273522701,-0.349959543835848,-0.474602692088452,-0.184247739238753,0.114881167282626,0.527188167504988,136,906
1176,1999,5,7.51,80,180,0,16,1.38,4.83,4.91,297,-999,-999,20.3,0,0,0.4233,0.0875,40,0.0896937461538969,-0.108049406015108,0.342774185048184,0.368092073285645,-0.734070578501651,-0.755467225963073,-0.416312981289416,-1.63484421540836,-0.411261142672909,-0.989562369939873,-0.797223276457137,-0.99640730966042,-0.906760529438506,-0.959392791390157,-1.39312777823848,-1.38678909187772,-1.70374497667967,-1.52476773946594,136,1144
1177,1999,5,7.51,80,180,0,16,51.98,53.88,35.64,341.56,-999,-999,20.3,0,0,0.0674,0.075,40,0.41752766773022,0.0778885139256609,-0.618061820902117,-0.192628300024703,-0.182085495238452,-0.429562935910716,0.592578259164673,0.243822710165653,0.604703450060344,0.162002923312168,0.176529469643797,0.244191674533258,-0.187573998024082,-0.18060468372694,-0.323192653751893,-0.631739887524051,-0.54046076239637,-0.381548823549796,136,1145
1180,1999,3,7.62,33,55,0,8,24.96,24.96,-24.6,235.13,-999,-999,34.6,0,1,0.0996,0.0375,40,0.632259557923568,1.03794069003593,1.08481152819268,0.507720137778261,0.589614009489822,0.080631175523219,0.0145845452038929,-0.00122564549773596,-0.219192090777444,-0.308803028025641,-0.632494486214541,-0.748113378061311,-0.815691016655299,-1.03407573025335,-0.726428854526127,-0.494712141610154,-0.143312823707586,-0.728810516233205,137,630
1181,1999,3,7.62,33,55,0,8,47.32,47.32,-37.48,271.3,-999,-999,34.6,0,1,0.0579,0.0375,40,0.341372103190949,0.959073735372995,1.0437566500472,0.101672727899618,0.338831588803734,-0.020235987449376,0.0820959546861357,-0.0568606867064267,0.0162276183602339,-0.0560698246293549,-0.466941380905418,-0.242674315366775,-0.169599194507919,-0.0110891463369294,0.084715406543121,0.0444382312363265,-0.189805863375257,-0.662120795070191,137,631
1182,1999,3,7.62,33,55,0,8,9.76,9.76,-4.21,438.19,-999,-999,34.6,0,1,0.1982,0.0375,40,-1.83122919327345,-1.53008744100993,-0.157485736996171,-0.208155333649185,0.161246533129586,0.533118190916434,0.214918120313867,0.293601460751365,0.221558401278214,0.480213679456663,-0.41363738592115,-0.319665398408072,-0.219045888458044,-0.782896902613707,-0.96865671981826,-0.348173712743447,-0.488949940996024,-0.603613574875475,137,632
1183,1999,3,7.62,33,55,0,8,40.43,40.43,-21.97,210.73,-999,-999,34.6,0,1,0.0663,0.0375,40,0.338193089303115,0.710740812468355,0.314163703264045,0.804200154385696,0.371944780395264,0.220947351065917,0.437856782238045,-0.255850843474573,-0.0373265778099494,-0.902669496109093,-0.145915331829316,-0.144311525011596,-0.0315050753819053,-0.151849935446688,0.0693169593965939,-0.291975018739588,-0.523983856334596,-0.118300188925097,137,633
1184,1999,3,7.62,33,55,0,8,19.93,19.96,2.43,538.69,-999,-999,34.6,0,1,0.1195,0.0375,16,-0.880967752818869,-0.260131860901593,-0.753929734822283,-1.15500866460437,-0.0781356466520742,0.456935038258012,0.110885230755336,0.576895988018858,0.45128260072178,0.0786069143356123,0.729914522362538,0.0661118036864794,-0.143849210474163,-0.0596734693935232,-0.193213706602262,0.0257248831911294,-0.303418494556936,NA,137,634
1185,1999,3,7.62,33,55,0,8,59.04,59.04,-22.27,198.4,-999,-999,34.6,0,1,0.0478,0.0375,40,-0.115052799345615,0.984305358745607,0.422124652905946,0.533728348493181,0.17080385297984,0.69312345652714,-0.377924081338374,0.0730046523062766,-0.551464349756,-0.161756418261943,-0.444302975430924,-0.653839424847956,-0.732953259645596,-0.836462594166986,-0.14057153833932,-0.471076492725422,-0.595905004086417,-0.852036028074645,137,635
1186,1999,3,7.62,33,55,0,8,33.19,34.18,16.34,347.63,-999,-999,34.6,0,1,0.0786,0.0375,40,-1.19454228794442,-0.547835269337726,-0.849231263535424,-0.723857669872244,-1.2691326598111,-0.529027181769562,-0.738399689426309,0.145062773730466,0.888418139087934,1.50349649800816,0.64105860755101,0.071087017453185,-0.118732590535402,-0.254862613666275,-0.470281890417701,-0.696150364957599,-1.1907365557995,-1.27025265394768,137,636
1187,1999,3,7.62,33,55,0,8,38.13,38.13,-2.32,228.66,-999,-999,34.6,0,1,0.0697,0.0375,32,-0.860868969365536,-0.652623213429374,-0.260053166057624,0.181324491200056,0.630883432251515,0.308638753004275,0.686878197289329,0.291321881571605,0.401395042571616,-0.0478208086618883,0.47373269099072,-0.311558805686706,-0.118724346345891,-0.138879384267741,-0.170697158570838,-0.277236066441369,-0.49288238131982,-1.09434471420173,137,637
1188,1999,3,7.62,33,55,0,8,66.64,66.64,-15.19,200.86,-999,-999,34.6,0,1,0.043,0.0375,40,0.748375782792289,0.767953954973308,0.316092937608583,0.980172942151817,0.811145811722238,0.498272680391664,0.298683239352182,0.313210143945159,0.348174063756638,0.0319213120079604,-0.0575883606822698,-0.268410561631838,-0.0943786352548424,-0.326178987368211,-0.0942062612576544,-0.343920359531721,-0.122088689037961,-0.596732123787463,137,638
1189,1999,3,7.62,33,55,0,8,59.09,59.09,-5.09,190.57,-999,-999,34.6,0,1,0.0477,0.0375,40,0.434945118913387,1.05737165583388,0.677583474914068,0.866506199296844,0.105564090269183,0.301224170458053,-0.404835298254244,-0.35937231105552,-0.135318091453537,-0.300604631781479,-0.762495690701791,-0.680409179422249,-0.823061953370158,-0.614175869304407,-0.693190040058417,-0.24223103958332,-0.39553817719896,-0.73943267147231,137,639
1190,1999,3,7.62,33,55,0,8,49.98,50.53,14.83,497.53,-999,-999,34.6,0,1,0.0552,0.0375,40,-0.860213054916479,-0.542575310605091,-0.782126161967144,-0.173135637499673,-0.517971093566504,0.131169154176508,-0.421832381122467,0.288517821884405,0.19247976318438,-0.207008304893162,0.00105384729627245,-0.0685893322071847,-0.286557821788682,-0.140605606401056,0.351858475986482,-0.146182559085215,-0.701721873159799,-0.899995016672735,137,640
