"RSN","YEAR","Region","M","Dip","Rake","Ztor","Zhyp","Rjb","Rrup","Rx","Vs30","Z25","Z10","W","Fnm","Frv","A1100","LUF","HUF","T10p000","T07p500","T05p000","T04p000","T03p000","T02p000","T01p500","T01p000","T00p750","T00p500","T00p400","T00p300","T00p250","T00p200","T00p150","T00p100","T00p075","T00p050","T00p030","T00p020","T00p010","PGA","PGV","CAV","AI","EQID","SSN"
3878,2000,10,6.61,90,0,0.5,13,70.55,70.55,-61.93,310.96,0.04,0.02,20,0,0,0.0794,0.025,24,-0.0267343893297012,0.433376249420624,0.58423310957876,0.7054456542396,0.463072656497272,-0.16187906297572,-0.0192740045349726,-0.42332530164754,-0.28429054902149,0.223669752612454,-0.344067050722223,-0.00692344991614569,0.482866207247602,0.477652575242102,0.0979995252614065,0.119185461092292,0.256188156206898,0.134146836855092,0.182102037292395,0.222263531847648,0.220553278764884,0.213411233896447,0.143099874826988,0.466411514179354,0.615595996169416,176,1678
3879,2000,10,6.61,90,0,0.5,13,65.64,65.64,-48.36,589.66,0.04,0.02,20,0,0,0.0861,0.025,24,-0.344408515030438,0.251114207188394,0.34252168766269,0.768479807771238,0.578722294517858,0.315245524938931,0.157235377681764,-0.215741538966675,-0.260297233689739,0.174980167538023,0.314370172805268,0.634860269056263,0.843607190720168,0.0870033559547374,-0.143566042836215,0.135137442481957,0.192889754252091,0.206779754673519,0.126236407481828,0.127398077693884,0.14029627989801,0.144276760305442,0.121788586835123,0.314176559026223,0.291003220885537,176,1679
3881,2000,10,6.61,90,0,0.5,13,72.3,72.3,-43.02,250.27,0.04,0.02,20,0,0,0.0773,0.0625,24,-0.251112080695853,0.244388130271551,0.359002843875186,0.420045098979651,0.21484618588549,0.102675497573901,0.371979935489179,0.414152743680408,0.564705688870058,0.430838685561516,0.958706374305547,1.00096859156854,0.946143431002545,0.661611790517387,0.57411891504432,0.82011792122896,0.820562835623957,0.684021599723708,0.721278669486247,0.739458320814879,0.735389204814159,0.740230702926929,0.682317726535616,0.65132633575758,1.25386223817367,176,1681
3884,2000,10,6.61,90,0,0.5,13,36.32,36.33,-36.28,409.29,0.06,0.02,20,0,0,0.1656,0.0375,24,0.341751658603986,0.625985266880014,0.802905482615037,0.589391729031457,0.303097199520377,0.158403450069251,-0.546943081924649,-0.550165156823618,-0.527802675741974,-0.433733407162265,-0.155358915835946,-0.194291967016934,0.242815065338443,-0.0592273450443503,0.317433387374559,1.56045178819781,1.33265347321703,0.974924849647768,1.01229532369877,0.863872375022019,0.858384032832716,0.856954928200729,0.122421944692727,1.2952780101854,2.03602555923047,176,1684
3886,2000,10,6.61,90,0,0.5,13,79.45,79.45,-72.28,390.78,NA,0.012,20,0,0,0.0569,0.0625,24,-0.332604023782721,-0.00548604505184702,0.106975194540457,-0.0725776823222768,-0.407706272074146,-0.653186789744288,-1.36244144835091,-1.3314506913119,-1.3107656832669,-0.88311413652462,-0.98194268352126,-0.686507678356873,-0.0551086146260653,0.350350294453776,0.863594056153109,1.53603904334221,1.61168363000479,0.996007834896274,0.883745214735217,0.828268099917999,0.791693753366031,0.780802674674137,-0.0437528319507556,0.865759242912654,1.29772506595732,176,1686
3887,2000,10,6.61,90,0,0.5,13,73.91,73.92,-58.94,486.78,0.064,0.02,20,0,0,0.075,0.125,24,NA,0.502829878594959,0.747599722975585,0.76072946061797,0.500749017105765,0.282226724965761,0.117416301233941,-0.132465103292677,0.0129420521469483,0.136955840165221,0.282535660529367,0.407266896102985,0.921551608276836,1.67307861937888,2.38445965236012,1.88586382398483,1.47754128799644,1.56258797742088,1.64582633706385,1.68016896581641,1.66776436516066,1.68176403076281,1.03999492532343,2.22975690203284,3.93134578525093,176,1687
3889,2000,10,6.61,90,0,0.5,13,63.91,63.91,-34.55,370.59,0.156,0.056,20,0,0,0.0866,0.125,24,NA,0.0935171702754998,0.119439681128636,0.316763367452594,0.180002080689403,0.107489682919023,0.197740330924849,0.0144144625590212,0.0159073446376645,0.260864661860926,0.393498460155376,0.749445980147961,0.656517996039562,0.995974516022743,0.405827730235341,0.855150774764893,0.72855074658105,0.467987484397051,0.646455050832059,0.684268435318587,0.676044487125865,0.688277495751743,0.419933143516824,0.72542634522298,1.10404975679417,176,1689
3890,2000,10,6.61,90,0,0.5,13,54.62,54.62,-54.62,280.92,NA,0.051,20,0,0,0.0866,0.02875,24,0.306302471616524,0.476478810718984,0.391100552022547,0.222335071847747,-0.163723842811115,-0.632228925137368,-0.923801856598214,-0.970688442989255,-0.170860602277521,0.208019270355058,0.704527221708072,1.51963556663101,1.19389045078101,1.26833187269871,1.10157697211818,1.29595934504529,1.29228077514391,1.19083104541322,1.19867084050581,1.20751167642641,1.19708829863425,1.20679356360468,0.399817766050022,1.1127378154097,1.99071230597664,176,1690
3891,2000,10,6.61,90,0,0.5,13,65.98,65.98,-63.35,495.15,NA,0.03,20,0,0,0.0701,0.025,24,0.0100352584695536,0.151821264490835,0.240825636360472,0.166080408885756,-0.0393314171098513,-0.634993652739257,-1.21784355922501,-1.37242908738056,-1.33372668155949,-1.17467927496191,-1.32787608858494,-0.777952284282188,-0.583821504111464,-0.527946620462524,-0.0616292745849414,0.835653591618579,0.7713852560436,0.976654669382467,0.363115280473518,0.286673039981261,0.236176724280463,0.230265915965769,-0.243673006980554,0.347824841553891,0.182816640283276,176,1691
3905,2000,10,6.61,90,0,0.5,13,54.7,54.71,49.93,592.05,0.04,0.02,20,0,0,0.1056,0.02875,24,-0.343938482603354,-0.273291237484161,0.435851519118024,0.228217919654806,0.424059153167013,0.193180084711863,0.0600347587067578,-0.126901057889004,-0.137073509991468,0.191287713587472,0.249055546626696,0.511761193087962,0.722556899939832,0.589113081412094,0.538140231387918,0.228729120392716,0.454031853246386,1.00404855717678,0.605090573074925,0.631922214994401,0.649007015546256,0.636757299794494,0.34790725564708,0.463265400692944,0.744096868027107,176,1705
3907,2000,10,6.61,90,0,0.5,13,19.72,19.72,-5.62,475.8,0.04,0.02,20,0,0,0.3183,0.375,24,NA,NA,NA,NA,NA,0.638409145573394,0.679758225423404,0.658151233394292,0.218468107407245,0.737861269824223,0.844415569073934,1.3662493668267,1.6212785609292,1.73295870643234,1.32339637166716,0.924977214403505,1.00677467415212,1.21280286340402,1.19262652359753,1.20560993614134,1.22538478125613,1.22994895481978,0.629345915611017,1.36949159568766,2.42502026929041,176,1707
3908,2000,10,6.61,90,0,0.5,13,28.81,28.82,15.44,293.37,0.04,0.02,20,0,0,0.2138,0.0625,24,-0.181169953335607,0.23619349640658,0.115604416738334,0.0932399634072025,0.432189504062777,0.745932257432883,0.780679956750456,0.713300756979013,0.859762842280235,0.583638679355427,0.542747807968023,1.18026547184902,0.852392300584469,0.823633491569197,0.696122092821351,0.813349480950457,0.728109237042907,0.788030866712401,0.787532958747892,0.77475163938576,0.791457929807633,0.792326005482738,0.728446769044187,0.829382698473876,1.15575028381406,176,1708
3909,2000,10,6.61,90,0,0.5,13,50.85,50.85,40.3,516.67,0.02,0.02,20,0,0,0.1151,0.015,24,-0.361374774370372,-0.170226929604626,0.286420873389683,0.297601797651163,0.481601396197424,0.286355490757626,-0.0196449564558501,-0.139534059357679,-0.381712388284724,-0.0274116834511589,-0.332758583842579,-0.165744498830567,0.234744969508453,0.747528028633167,0.441815079541149,0.552768387401059,0.562594592665771,0.343446046417154,0.339401388661868,0.331998324030514,0.341264226403836,0.346159197789146,-0.133297656455802,0.539815707475054,0.713222198451174,176,1709
3910,2000,10,6.61,90,0,0.5,13,41.56,41.56,-6.71,337.95,0.04,0.02,20,0,0,0.1434,0.05,24,0.0945257978966758,0.334034761977234,0.385003737469116,0.0916508243020342,0.375439584886746,0.377652075700258,0.329618847310633,0.149811681203081,-0.101285939113227,-0.782750248065419,-0.76153443159792,-0.781411183866461,-0.53709182779186,-0.351029650191158,0.430722347464082,0.297558855195434,0.179894372621015,0.319000258124206,0.0548723331702554,-0.00685494798939601,-0.0024768090019025,-0.00156249309996603,0.280575875518151,0.574692466505681,0.702950387508788,176,1710
3911,2000,10,6.61,90,0,0.5,13,50.35,50.35,21.35,450.61,0.04,0.02,20,0,0,0.1159,0.375,24,NA,NA,NA,NA,NA,0.374642215086789,0.51752593693311,0.758653096020983,0.231054210449036,-0.142172765354766,-0.00746765028584484,0.542387650089408,0.42829176536867,0.688086784691867,0.786599158867821,0.759479141187039,0.883398025071552,0.787914401445177,0.796500781302472,0.763716492233069,0.775214738625904,0.767166508205711,0.714764753030194,0.64251137614511,1.15679005402455,176,1711
3912,2000,10,6.61,90,0,0.5,13,62.99,63,38.94,371.56,0.04,0.02,20,0,0,0.0902,0.0625,24,-0.0353005404585343,0.172688062639526,0.525275628852929,0.256355044519597,0.327113619391834,-0.108054138063818,0.0197616667581526,0.214589863835282,-0.183414595424989,-0.373310916437297,-0.807994981590745,-0.816298158430483,-0.508203110595663,-0.194064084150111,0.699673640782155,0.962238345216842,0.873048641931521,0.820792566276581,0.603536185616802,0.597298322674523,0.602131541342062,0.592722389955371,0.141263166045609,0.780686734689487,1.33624667103254,176,1712
3913,2000,10,6.61,90,0,0.5,13,79.69,79.7,37.12,336.8,0.04,0.02,20,0,0,0.0693,0.025,24,0.26132896716961,0.554483295447592,0.572725185648321,0.437344025418383,0.609152538941711,0.243253628570192,0.378437308768276,0.450703122882384,0.101691933868794,0.14691947232659,0.146472203042863,-0.110232498190766,0.114403103820591,0.339130123641502,0.823012199802811,1.12873025799091,1.71442437825015,1.05730091094869,0.875969196977429,0.819158760308374,0.776132101272377,0.755872613097656,0.381149735383521,0.601726520277498,1.18161420154744,176,1713
3914,2000,10,6.61,90,0,0.5,13,67.33,67.34,9.69,212.21,0.14,0.04,20,0,0,0.082,0.05,24,0.31120786835911,0.320565497262485,0.450581906903527,0.311339031860885,0.520444423429268,0.972716463804735,0.933666408334172,1.13889491739468,0.825200593541011,1.08259928101797,0.773486342893976,0.800351489358668,0.849788466925544,1.04968407369773,0.850505155980041,1.00447369092868,1.37415869862278,0.952092228019624,0.981077439637253,0.978452261557025,0.975127578243716,0.97720526216783,0.954905843290177,0.875089027689608,1.75326791921537,176,1714
3915,2000,10,6.61,90,0,0.5,13,66.24,66.25,-5.99,296.96,0.1,0.08,20,0,0,0.0842,0.02875,24,0.335397887012473,0.489772054281977,0.654269589280758,0.519659773515996,0.741547422910026,0.583172452738514,0.826087947657343,0.758396568007417,0.898034571682604,0.871966185459756,0.364430226935763,-0.229637701077686,-0.0542471373941149,-0.126982011915198,-0.407206416889072,0.110583755966345,0.0874132727511396,-0.114702970339397,-0.0439166348468074,-0.0204141769484609,-0.0137638340158972,-0.0113139629861134,0.615682944220759,0.407802484201621,0.468405818668534,176,1715
3916,2000,10,6.61,90,0,0.5,13,69.28,69.28,-29.86,472.37,0.06,0.02,20,0,0,0.0807,0.02875,24,0.205023297376775,0.458152481960865,0.694953200493114,0.615079311578532,0.790626878284595,0.880033611003995,1.16513433716655,1.1366148842886,0.511147332184038,0.37068425985118,0.329801186228337,0.652004639893681,0.357467599211566,0.557700957505114,0.511592393027027,1.09403434804651,0.920937535827925,0.660062946427017,0.514336582068505,0.496187985187987,0.49531819287523,0.482703671935476,0.710978152253431,0.761149543401367,1.24783516350777,176,1716
3918,2000,10,6.61,90,0,0.5,13,46.17,46.17,45.63,312.67,0.04,0.02,20,0,0,0.1276,0.04125,24,0.00010706479124778,0.161153628213197,0.0869909229034098,0.185150387021587,0.229408832942774,-0.01796338809294,-0.295842891083083,-0.0740669951935704,0.100181071817311,-0.118147570415323,-0.28125582446668,0.627617897194996,0.458612232798641,0.00818929474379271,0.378741121073089,0.141700439570617,0.563021752382186,0.422952112529315,0.242245334702949,0.226545356852549,0.220734431938521,0.216641175990274,0.0418257954945752,0.62784670458799,0.832502519373963,176,1718
3920,2000,10,6.61,90,0,0.5,13,70.52,70.52,27.96,1047.01,0.028,0.008,20,0,0,0.0797,0.015,24,0.600374034661594,0.791417802231733,1.12831505325758,0.850308204502082,1.12151013998164,0.950088948759864,1.06710025951303,1.0234502226765,0.413154101451009,-0.113562099562921,-0.335670416705887,-0.374086625718904,-0.344470617972206,-0.378412255665129,-0.659163465482185,-0.461846701442699,-0.166578715558006,0.0134242924448946,-0.353212973044895,-0.417714772199616,-0.451990107022462,-0.453661795140905,0.748814254842232,-0.111064358034816,-0.919001475046399,176,1720
3921,2000,10,6.61,90,0,0.5,13,49.81,49.82,7.19,316.76,NA,0.02,20,0,0,0.0959,0.01625,24,-0.118813094083869,-0.252401174572153,-0.222893154704491,-0.642892637194715,-0.424424849319387,-0.663104881270746,-0.528903240645174,-0.16298302871831,-0.0632590798554786,-0.423150173971409,-0.409430310533122,-0.220407954456475,-0.0897045472471509,-0.122865036569809,0.252811396255042,1.20130737347966,0.914895507725546,0.628002195583082,0.451800607672583,0.441207252635921,0.416041980752189,0.425961198455415,0.147617594598176,0.679957452774763,0.904183278486523,176,1721
3922,2000,10,6.61,90,0,0.5,13,58.3,58.3,-8.47,360.16,0.044,0.01,20,0,0,0.0983,0.0225,24,0.328968983942518,0.442825359082494,0.586900724105336,0.445352758982501,0.926739033519948,0.618802088750834,0.879154200667243,0.495830260069134,0.095103155115646,-0.547855545974902,-0.862287752869593,-1.00039498326012,-1.1066984144574,-1.40605875114952,-1.33346890896959,-0.649593809848367,-0.046802273083375,-0.741619949398859,-0.709261392387685,-0.723885521375927,-0.748206254671961,-0.734663591054021,0.477348589410901,-0.268831484235747,-1.11380995151421,176,1722
3923,2000,10,6.61,90,0,0.5,13,46.75,46.75,17.22,610.22,0.03,0.018,20,0,0,0.1261,0.0375,24,0.409237170557652,0.576548886940061,0.684078671901279,0.533135252455544,0.745423978437706,0.705394146718819,0.521930952899013,0.758343590397009,0.559639314604407,-0.127387536059949,-0.242888657409283,-0.431149146135521,-0.61388096861456,-0.71603461426395,0.14859005823407,0.905925571815398,0.873099684891244,0.646505827758927,0.441981382434403,0.470708343904354,0.453274223728324,0.467143918434664,0.656101652988572,0.54057610728897,0.583224188542639,176,1723
3924,2000,10,6.61,90,0,0.5,13,51.07,51.08,-19.18,551.88,NA,0.042,20,0,0,0.0933,0.01625,24,-0.28148230145319,-0.310816397301717,-0.167006066351293,-0.559174265851072,-0.293001513077577,-0.605449618173482,-0.433117356162614,-0.247211789611835,-0.716133476880944,-0.969192275587521,-0.805089318480725,-0.430450247280657,0.0948087974872673,0.270530807942571,0.359289301199232,0.97190217455804,1.07393799250421,0.455027393041029,0.262687150064124,0.25918511064406,0.245443975364658,0.248436842730917,-0.096900263553684,0.77449042532337,0.901345580021926,176,1724
3925,2000,10,6.61,90,0,0.5,13,15.23,15.23,-15.13,940.2,NA,0.014,20,0,0,0.3357,0.0075,24,-0.31742888977453,-0.300873549544072,-0.070027093021432,-0.104091620113667,-0.251999785333436,-0.136600781926353,-0.54492083357708,-0.864942313076973,-0.863240796365464,-0.216942695324698,-0.605828188539403,-0.488711033920247,-0.739780228643757,-0.932721143977529,-0.574821178188317,-0.258698821411909,0.651738288531178,0.186096156973854,-0.253691850204228,-0.232969974693994,-0.233789210406872,-0.229642373991623,-0.298332792929595,0.25462004280543,-0.417954902600643,176,1725
3926,2000,10,6.61,90,0,0.5,13,24.84,24.84,-15.88,694.21,NA,0.022,20,0,0,0.205,0.0375,24,-0.83884097217856,-0.627649109019042,-0.718759699212728,-0.600468870911285,-0.220407609663887,-0.295546457238055,-0.419811860807629,-0.542604469138944,-1.03757770262117,-0.762015147570736,-0.334554481825375,-0.15751633559532,0.0398870958301638,0.648721961165243,0.708811884925932,1.18388818049719,0.734902352221695,0.824779349748277,0.651761199168486,0.664260869265599,0.658407454441416,0.670227274863502,-0.0683935596420087,0.916443483718481,1.01154502893857,176,1726
3927,2000,10,6.61,90,0,0.5,13,21.22,21.22,20.54,518.92,NA,0.021,20,0,0,0.2416,0.02625,24,-0.755793903673856,-0.717065353520454,-0.742277460859778,-0.968177225969125,-0.624098289860296,-0.383517490830281,-0.60542160448277,-0.561479517483626,-0.610447854320296,-0.561834551500795,-0.345474948781978,-0.163014881168912,-0.216334756169787,-0.0694066387172603,0.989691164277881,0.890199348501379,0.45705435279847,0.424413148273058,0.399390082372232,0.422733458594023,0.424427800804347,0.431838160531449,-0.485312047552907,1.14569540441366,1.39808824129686,176,1727
3928,2000,10,6.61,90,0,0.5,13,46.36,46.37,45.87,553.65,0.088,0.028,20,0,0,0.1257,0.04125,24,0.138183688802442,0.319469917746936,0.317974822407107,0.399746780950346,0.425791763738188,0.284453049736634,0.0363295326613713,0.139138771264089,0.112966004134701,-0.0755825150844582,-0.00375289921938737,0.367946895681068,0.68817777690077,1.39917913913573,1.50372745564977,0.61584563982813,0.576207382976032,0.749779008953226,0.892998792806043,0.957817891885937,0.959122755737535,0.97249516423714,0.644692089127584,1.1020738139747,1.84667076421983,176,1728
3929,2000,10,6.61,90,0,0.5,13,60.83,60.83,49.37,531.98,NA,0.02,20,0,0,0.0768,0.075,24,-0.886165509062507,-0.84337403112961,-0.448720722792853,-0.74552961525114,-0.75194157160711,-0.61525904080352,-1.19181111895911,-1.02196006076283,-0.83096460012751,-0.610240594155654,-0.546304284051854,-0.442835399598642,-0.176336852517127,0.268611462065791,1.18577255920501,1.6578707065679,0.990703248975755,0.780866287006663,0.853665222848517,0.862548865330369,0.850373276280211,0.855638799024202,-0.321691096229675,1.21728963210143,1.95133765954605,176,1729
3930,2000,10,6.61,90,0,0.5,13,79.02,79.03,66.91,719.57,NA,0.012,20,0,0,0.0572,0.0625,24,-0.914729431873968,-0.455023663797682,-0.451455803754672,-0.371438589626074,-0.881893997632138,-0.705101782968107,-0.622660053727063,-0.587534191491734,-0.825041853642784,-0.853787843599702,-0.59027526818192,-0.101165345097565,0.452258163103737,0.167208193349142,0.730511828979155,1.59704781924049,1.57640537699662,1.10193415400241,0.698648950921131,0.686175835262096,0.67337782689956,0.673308205016846,-0.424664427434207,0.871147552889197,1.26957596802677,176,1730
3932,2000,10,6.61,90,0,0.5,13,26.51,26.51,2.58,709.86,0.04,0.003,20,0,0,0.2338,0.125,24,NA,0.523175452327863,0.751970193121255,0.504814236727421,0.598313657904729,0.927925512642829,0.941268776008965,0.892352218336202,0.604552308327203,0.425563914502432,0.0379003290060916,0.324236612427231,0.51073397578235,0.326818703111481,1.32557273655623,0.982845702560961,1.05686370265911,0.831778118998532,0.889405343976128,0.954047787778613,0.960022366967724,0.978276407838971,1.07815683573267,0.853942248150388,1.30672977580971,176,1732
3933,2000,10,6.61,90,0,0.5,13,14.42,14.42,-0.18,331,0.66,0.02,20,0,0,0.3794,0.04125,24,-0.366648850581223,-0.0314064523496116,-0.195226609311886,-0.530005329140226,-0.556207003244752,-0.118035880186998,0.132691586694021,-0.375850841895157,-0.153791050761864,0.128931631607736,0.181947131404104,0.0620103544762252,0.136488791830899,0.423377857710729,0.201170594942868,0.0759736363560819,0.119220067636234,0.00386415653121652,0.00802858916317017,0.0430727945189542,0.0586260532537142,0.054866765735865,-0.206225254733803,0.0731836028389397,-0.105019045434457,176,1733
